Order Date,Order ID,Product,Product_ean,catégorie,Purchase Address,Quantity Ordered,Price Each,Cost price,turnover,margin
1/24/2019 19:43,144583,AA Batteries (4-pack),2.4608E+12,Sports,"993 West St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/14/2019 11:04,144584,Google Phone,4.52323E+12,Sports,"174 Jefferson St, Dallas, TX 75001",1,600,198,600,402
1/14/2019 11:04,144584,USB-C Charging Cable,7.97964E+12,Électronique,"174 Jefferson St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975
1/18/2019 10:37,144585,Lightning Charging Cable,4.9589E+12,Alimentation,"890 West St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/27/2019 19:17,144586,Vareebadd Phone,6.93689E+12,Alimentation,"396 Park St, Seattle, WA 98101",1,400,132,400,268
1/1/2019 18:44,144587,Lightning Charging Cable,6.91262E+12,Sports,"583 7th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/23/2019 2:18,144588,AA Batteries (4-pack),4.40415E+12,Vêtements,"666 Cedar St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/28/2019 6:59,144589,USB-C Charging Cable,8.3109E+12,Électronique,"402 Lake St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/8/2019 17:16,144590,AAA Batteries (4-pack),1.07778E+12,Vêtements,"818 River St, Los Angeles, CA 90001",2,2.99,1.495,5.98,2.99
1/17/2019 21:26,144591,Apple Airpods Headphones,5.08122E+12,Électronique,"935 Sunset St, Dallas, TX 75001",1,150,97.5,150,52.5
1/22/2019 4:53,144592,iPhone,6.25549E+12,Vêtements,"351 Ridge St, Austin, TX 73301",1,700,231,700,469
1/22/2019 4:53,144592,Lightning Charging Cable,5.09547E+12,Vêtements,"351 Ridge St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/17/2019 12:00,144593,Bose SoundSport Headphones,9.71028E+12,Sports,"985 Center St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/12/2019 0:27,144594,Bose SoundSport Headphones,9.71085E+12,Vêtements,"818 12th St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/26/2019 23:14,144595,27in 4K Gaming Monitor,3.21024E+12,Alimentation,"394 Center St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/1/2019 16:05,144596,34in Ultrawide Monitor,1.69337E+12,Alimentation,"47 Hill St, Seattle, WA 98101",1,379.99,125.3967,379.99,254.5933
1/4/2019 17:05,144597,Flatscreen TV,2.93146E+12,Vêtements,"86 Cherry St, New York City, NY 10001",1,300,99,300,201
1/17/2019 10:54,144598,Vareebadd Phone,4.21343E+12,Sports,"685 South St, Austin, TX 73301",1,400,132,400,268
1/12/2019 11:33,144599,Apple Airpods Headphones,8.38581E+12,Alimentation,"228 River St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/3/2019 19:42,144600,iPhone,7.26662E+12,Alimentation,"435 5th St, Boston, MA 02215",1,700,231,700,469
1/3/2019 19:42,144600,Lightning Charging Cable,1.21019E+12,Sports,"435 5th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/14/2019 21:17,144601,AA Batteries (4-pack),2.88387E+12,Alimentation,"347 Cherry St, New York City, NY 10001",2,3.84,1.92,7.68,3.84
1/27/2019 14:54,144602,Google Phone,7.82836E+12,Vêtements,"220 Cedar St, Los Angeles, CA 90001",1,600,198,600,402
1/27/2019 14:54,144602,Wired Headphones,7.43298E+12,Alimentation,"220 Cedar St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/29/2019 22:47,144603,Google Phone,1.37146E+12,Sports,"419 Main St, New York City, NY 10001",1,600,198,600,402
1/29/2019 22:47,144603,USB-C Charging Cable,4.44206E+12,Vêtements,"419 Main St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/4/2019 15:09,144604,AA Batteries (4-pack),1.50494E+12,Vêtements,"679 Washington St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84
1/16/2019 12:37,144605,Google Phone,3.35167E+12,Électronique,"233 Lakeview St, New York City, NY 10001",1,600,198,600,402
1/26/2019 20:12,144606,20in Monitor,7.37695E+12,Alimentation,"320 Jackson St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/25/2019 18:57,144607,USB-C Charging Cable,2.97711E+12,Électronique,"73 Madison St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/25/2019 18:57,144607,iPhone,1.64256E+12,Sports,"73 Madison St, New York City, NY 10001",1,700,231,700,469
1/17/2019 10:51,144608,Lightning Charging Cable,3.77198E+12,Électronique,"558 Wilson St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/16/2019 23:12,144609,USB-C Charging Cable,4.80321E+12,Électronique,"307 Lakeview St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/15/2019 17:00,144610,Wired Headphones,4.78844E+12,Électronique,"306 Johnson St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/23/2019 0:05,144611,ThinkPad Laptop,5.93071E+12,Électronique,"715 Chestnut St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/27/2019 15:05,144612,AAA Batteries (4-pack),2.86812E+12,Vêtements,"542 Jackson St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/8/2019 4:10,144613,Lightning Charging Cable,6.66124E+12,Alimentation,"53 Jefferson St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/4/2019 14:52,144614,27in FHD Monitor,8.92571E+12,Sports,"727 Hickory St, Dallas, TX 75001",1,149.99,97.4935,149.99,52.4965
1/27/2019 20:01,144615,AAA Batteries (4-pack),5.03885E+12,Sports,"732 6th St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/19/2019 12:08,144616,Macbook Pro Laptop,7.60317E+12,Alimentation,"232 9th St, Atlanta, GA 30301",1,1700,561,1700,1139
1/23/2019 23:39,144617,Apple Airpods Headphones,9.92449E+12,Électronique,"853 Elm St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/15/2019 17:27,144618,27in 4K Gaming Monitor,5.14627E+12,Électronique,"137 Walnut St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/2/2019 15:02,144619,Bose SoundSport Headphones,4.20428E+12,Vêtements,"197 Walnut St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/7/2019 10:04,144620,Wired Headphones,6.64509E+12,Électronique,"735 Forest St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/17/2019 10:36,144621,AA Batteries (4-pack),8.75801E+12,Électronique,"558 Elm St, Seattle, WA 98101",3,3.84,1.92,11.52,5.76
1/5/2019 10:18,144622,AA Batteries (4-pack),1.91872E+12,Alimentation,"857 Adams St, Portland, ME 04101",1,3.84,1.92,3.84,1.92
1/16/2019 17:01,144623,USB-C Charging Cable,8.44672E+12,Vêtements,"168 Dogwood St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/15/2019 12:37,144624,AAA Batteries (4-pack),7.825E+12,Alimentation,"503 Lakeview St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/28/2019 22:43,144625,Wired Headphones,1.25204E+12,Vêtements,"163 12th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/10/2019 11:18,144626,Wired Headphones,3.72126E+12,Alimentation,"697 Jackson St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/30/2019 12:34,144627,Lightning Charging Cable,5.42869E+12,Électronique,"634 Jefferson St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/19/2019 2:42,144628,Bose SoundSport Headphones,4.16416E+12,Vêtements,"252 North St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/2/2019 13:18,144629,Macbook Pro Laptop,8.87115E+12,Électronique,"407 6th St, Seattle, WA 98101",1,1700,561,1700,1139
1/21/2019 11:06,144630,AAA Batteries (4-pack),6.28939E+12,Électronique,"642 Forest St, Portland, ME 04101",1,2.99,1.495,2.99,1.495
1/15/2019 11:58,144631,Lightning Charging Cable,8.13957E+12,Vêtements,"374 Jackson St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/5/2019 13:22,144632,AA Batteries (4-pack),4.62924E+12,Électronique,"830 2nd St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/3/2019 12:38,144633,AA Batteries (4-pack),9.62761E+12,Alimentation,"352 River St, Boston, MA 02215",1,3.84,1.92,3.84,1.92
1/29/2019 8:09,144634,Lightning Charging Cable,3.26004E+12,Sports,"891 Lakeview St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/21/2019 17:17,144635,Macbook Pro Laptop,1.97973E+12,Sports,"933 Madison St, Austin, TX 73301",1,1700,561,1700,1139
1/22/2019 20:05,144636,Wired Headphones,4.01156E+12,Électronique,"803 Sunset St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/30/2019 10:07,144637,iPhone,5.39021E+12,Électronique,"941 Meadow St, New York City, NY 10001",1,700,231,700,469
1/4/2019 13:12,144638,34in Ultrawide Monitor,8.10114E+12,Sports,"299 9th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/10/2019 10:04,144639,USB-C Charging Cable,6.85377E+12,Sports,"389 6th St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/27/2019 18:23,144640,Vareebadd Phone,7.74241E+12,Vêtements,"948 Elm St, San Francisco, CA 94016",1,400,132,400,268
1/1/2019 14:06,144641,Lightning Charging Cable,4.83639E+12,Alimentation,"847 10th St, Boston, MA 02215",2,14.95,7.475,29.9,14.95
1/5/2019 19:06,144642,Wired Headphones,4.43371E+12,Vêtements,"198 Hill St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/11/2019 12:26,144643,ThinkPad Laptop,9.44148E+12,Alimentation,"664 11th St, Dallas, TX 75001",1,999.99,329.9967,999.99,669.9933
1/7/2019 8:48,144644,Wired Headphones,6.96118E+12,Électronique,"470 Meadow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/17/2019 12:42,144645,AA Batteries (4-pack),6.5706E+12,Alimentation,"927 Main St, Seattle, WA 98101",2,3.84,1.92,7.68,3.84
1/25/2019 13:08,144646,Bose SoundSport Headphones,8.48586E+12,Alimentation,"485 Jackson St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995
1/7/2019 9:41,144647,27in 4K Gaming Monitor,4.87204E+12,Sports,"104 Center St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/12/2019 19:52,144648,Apple Airpods Headphones,1.4224E+12,Alimentation,"298 5th St, Portland, OR 97035",1,150,97.5,150,52.5
1/4/2019 16:27,144649,USB-C Charging Cable,3.97923E+12,Vêtements,"848 6th St, Portland, ME 04101",1,11.95,5.975,11.95,5.975
1/8/2019 10:30,144650,AA Batteries (4-pack),3.08579E+12,Alimentation,"301 13th St, Boston, MA 02215",2,3.84,1.92,7.68,3.84
1/29/2019 17:44,144651,AA Batteries (4-pack),3.87296E+12,Sports,"251 Meadow St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/14/2019 16:40,144652,USB-C Charging Cable,6.75525E+12,Sports,"59 Jackson St, Portland, ME 04101",1,11.95,5.975,11.95,5.975
1/20/2019 15:32,144653,Apple Airpods Headphones,3.69749E+12,Électronique,"258 8th St, New York City, NY 10001",1,150,97.5,150,52.5
1/22/2019 12:41,144654,iPhone,1.92832E+12,Vêtements,"434 Center St, San Francisco, CA 94016",1,700,231,700,469
1/11/2019 8:36,144655,Google Phone,4.8359E+12,Électronique,"836 Cedar St, Atlanta, GA 30301",1,600,198,600,402
1/24/2019 21:28,144656,Apple Airpods Headphones,3.09582E+12,Électronique,"690 Chestnut St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/6/2019 11:12,144657,AAA Batteries (4-pack),1.98226E+12,Sports,"726 Main St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/7/2019 12:26,144658,Lightning Charging Cable,8.46961E+12,Vêtements,"434 Jackson St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/19/2019 22:44,144659,USB-C Charging Cable,9.85791E+12,Alimentation,"589 Dogwood St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/1/2019 16:36,144660,USB-C Charging Cable,5.20215E+12,Électronique,"992 12th St, Portland, OR 97035",1,11.95,5.975,11.95,5.975
1/11/2019 0:35,144661,AAA Batteries (4-pack),8.25502E+12,Électronique,"618 River St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/4/2019 22:02,144662,USB-C Charging Cable,6.28437E+12,Vêtements,"460 Church St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/7/2019 19:51,144663,27in FHD Monitor,3.93305E+12,Électronique,"245 Lakeview St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/30/2019 21:28,144664,Bose SoundSport Headphones,1.43896E+12,Alimentation,"591 South St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/12/2019 11:52,144665,USB-C Charging Cable,6.00458E+12,Sports,"18 4th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/8/2019 17:51,144666,Bose SoundSport Headphones,3.59539E+12,Sports,"616 Forest St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/16/2019 20:17,144667,Apple Airpods Headphones,4.4375E+12,Électronique,"185 Park St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/8/2019 13:12,144668,Wired Headphones,3.24601E+12,Vêtements,"902 River St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/2/2019 21:06,144669,Apple Airpods Headphones,4.89516E+12,Alimentation,"581 Cedar St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/9/2019 10:23,144670,Lightning Charging Cable,3.63304E+12,Alimentation,"99 Park St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475
1/18/2019 21:32,144671,Flatscreen TV,4.71135E+12,Électronique,"560 Dogwood St, New York City, NY 10001",1,300,99,300,201
1/25/2019 17:49,144672,Google Phone,4.18064E+12,Sports,"532 5th St, San Francisco, CA 94016",1,600,198,600,402
1/31/2019 16:00,144673,Apple Airpods Headphones,4.23608E+12,Vêtements,"706 Adams St, New York City, NY 10001",1,150,97.5,150,52.5
1/16/2019 11:37,144674,34in Ultrawide Monitor,2.05517E+12,Vêtements,"440 5th St, Seattle, WA 98101",1,379.99,125.3967,379.99,254.5933
1/3/2019 7:15,144675,AA Batteries (4-pack),5.01471E+12,Électronique,"766 Willow St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/16/2019 10:51,144676,iPhone,1.49246E+12,Vêtements,"707 4th St, New York City, NY 10001",1,700,231,700,469
1/30/2019 12:51,144677,27in 4K Gaming Monitor,1.78196E+12,Alimentation,"469 10th St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/7/2019 17:52,144678,20in Monitor,3.9035E+12,Électronique,"223 Ridge St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/1/2019 12:51,144679,Google Phone,5.39763E+12,Électronique,"984 Lakeview St, San Francisco, CA 94016",1,600,198,600,402
1/1/2019 12:51,144679,USB-C Charging Cable,9.18115E+12,Électronique,"984 Lakeview St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/15/2019 21:21,144680,AAA Batteries (4-pack),2.47335E+12,Vêtements,"710 Center St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/13/2019 12:14,144681,20in Monitor,8.25627E+12,Électronique,"865 Dogwood St, Boston, MA 02215",1,109.99,71.4935,109.99,38.4965
1/7/2019 14:15,144682,Lightning Charging Cable,1.8709E+12,Alimentation,"50 Walnut St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/29/2019 12:10,144683,AA Batteries (4-pack),2.31032E+12,Électronique,"742 Madison St, Seattle, WA 98101",2,3.84,1.92,7.68,3.84
1/30/2019 21:05,144684,Wired Headphones,4.4626E+12,Alimentation,"17 Elm St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/23/2019 17:14,144685,AA Batteries (4-pack),6.19358E+12,Sports,"824 Lincoln St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/20/2019 21:31,144686,27in 4K Gaming Monitor,9.20192E+12,Sports,"387 Church St, Portland, OR 97035",1,389.99,128.6967,389.99,261.2933
1/16/2019 18:37,144687,AAA Batteries (4-pack),9.66497E+12,Alimentation,"437 7th St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/17/2019 6:43,144688,Flatscreen TV,1.8622E+12,Sports,"938 Adams St, Boston, MA 02215",1,300,99,300,201
1/5/2019 10:21,144689,AA Batteries (4-pack),7.72618E+12,Alimentation,"200 Hill St, San Francisco, CA 94016",5,3.84,1.92,19.2,9.6
1/11/2019 19:30,144690,AAA Batteries (4-pack),5.01535E+12,Électronique,"107 8th St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/28/2019 10:23,144691,USB-C Charging Cable,6.07916E+12,Vêtements,"704 Highland St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/12/2019 11:13,144692,Vareebadd Phone,2.44247E+12,Vêtements,"897 Willow St, Los Angeles, CA 90001",1,400,132,400,268
1/12/2019 11:13,144692,USB-C Charging Cable,7.5841E+12,Vêtements,"897 Willow St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/20/2019 23:27,144693,Bose SoundSport Headphones,9.21916E+12,Vêtements,"432 Maple St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/2/2019 7:32,144694,Bose SoundSport Headphones,5.57347E+12,Électronique,"721 Elm St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/19/2019 12:09,144695,27in 4K Gaming Monitor,9.28906E+12,Électronique,"720 11th St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/10/2019 20:22,144696,AAA Batteries (4-pack),7.24008E+12,Alimentation,"383 Forest St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/23/2019 9:10,144697,27in FHD Monitor,2.48041E+12,Vêtements,"76 Madison St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/5/2019 0:45,144698,USB-C Charging Cable,8.19032E+12,Sports,"771 Cedar St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/10/2019 13:26,144699,Lightning Charging Cable,3.90067E+12,Sports,"270 Jefferson St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 18:43,144700,USB-C Charging Cable,3.9453E+12,Sports,"704 Chestnut St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/24/2019 15:00,144701,34in Ultrawide Monitor,9.09431E+12,Sports,"646 Ridge St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/18/2019 21:04,144702,27in FHD Monitor,9.80525E+12,Alimentation,"587 6th St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/23/2019 16:27,144703,ThinkPad Laptop,9.43392E+12,Alimentation,"117 West St, Portland, OR 97035",1,999.99,329.9967,999.99,669.9933
1/26/2019 11:23,144704,iPhone,6.61786E+12,Alimentation,"846 13th St, Boston, MA 02215",1,700,231,700,469
1/26/2019 11:23,144704,Wired Headphones,7.94929E+12,Vêtements,"846 13th St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/16/2019 11:47,144705,34in Ultrawide Monitor,7.87646E+12,Sports,"811 Highland St, Atlanta, GA 30301",1,379.99,125.3967,379.99,254.5933
1/22/2019 14:11,144706,AAA Batteries (4-pack),4.03791E+12,Sports,"404 West St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/10/2019 21:32,144707,Wired Headphones,2.71151E+12,Électronique,"427 13th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/28/2019 10:34,144708,Bose SoundSport Headphones,9.21929E+12,Alimentation,"675 Lakeview St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/13/2019 13:38,144709,Wired Headphones,6.26637E+12,Sports,"937 River St, Portland, OR 97035",2,11.99,5.995,23.98,11.99
1/6/2019 7:49,144710,Lightning Charging Cable,4.29503E+12,Vêtements,"688 Elm St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/28/2019 19:51,144711,Wired Headphones,1.43149E+12,Électronique,"304 Hill St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/7/2019 2:49,144712,USB-C Charging Cable,8.10152E+12,Sports,"888 Lakeview St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/16/2019 11:30,144713,Apple Airpods Headphones,6.61653E+12,Alimentation,"722 Madison St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/25/2019 15:03,144714,AA Batteries (4-pack),8.43503E+12,Sports,"321 6th St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/27/2019 20:03,144715,20in Monitor,1.26849E+12,Alimentation,"761 Washington St, New York City, NY 10001",1,109.99,71.4935,109.99,38.4965
1/17/2019 11:50,144716,Bose SoundSport Headphones,8.50669E+12,Électronique,"412 Forest St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/29/2019 13:39,144717,AAA Batteries (4-pack),8.34971E+12,Électronique,"900 Cherry St, Los Angeles, CA 90001",5,2.99,1.495,14.95,7.475
1/12/2019 10:06,144718,AA Batteries (4-pack),3.11862E+12,Alimentation,"686 Hill St, Dallas, TX 75001",4,3.84,1.92,15.36,7.68
1/19/2019 22:36,144719,Bose SoundSport Headphones,3.11695E+12,Sports,"581 Maple St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/7/2019 12:44,144720,AA Batteries (4-pack),9.46015E+12,Sports,"992 Jefferson St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84
1/17/2019 19:24,144721,USB-C Charging Cable,2.39744E+12,Sports,"473 Park St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/16/2019 22:50,144722,34in Ultrawide Monitor,5.7881E+12,Sports,"337 Church St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/5/2019 10:29,144723,Bose SoundSport Headphones,8.14572E+12,Alimentation,"633 Hill St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/24/2019 20:27,144724,Lightning Charging Cable,4.04295E+12,Sports,"378 Walnut St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/11/2019 10:38,144725,34in Ultrawide Monitor,2.15777E+12,Électronique,"129 North St, Boston, MA 02215",1,379.99,125.3967,379.99,254.5933
1/17/2019 11:12,144726,27in FHD Monitor,6.70697E+12,Alimentation,"91 Church St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/28/2019 15:41,144727,Wired Headphones,4.60107E+12,Alimentation,"289 13th St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/3/2019 9:58,144728,Lightning Charging Cable,3.04225E+12,Vêtements,"386 Johnson St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/27/2019 19:31,144729,Apple Airpods Headphones,3.72752E+12,Sports,"55 Elm St, Boston, MA 02215",1,150,97.5,150,52.5
1/9/2019 23:43,144730,27in 4K Gaming Monitor,1.02692E+12,Électronique,"571 Highland St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/27/2019 8:59,144731,AA Batteries (4-pack),2.50845E+12,Électronique,"614 Adams St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/3/2019 18:27,144732,USB-C Charging Cable,9.08269E+12,Vêtements,"201 Jackson St, Boston, MA 02215",2,11.95,5.975,23.9,11.95
1/26/2019 11:28,144733,AA Batteries (4-pack),4.1845E+12,Vêtements,"117 Church St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/21/2019 5:53,144734,AAA Batteries (4-pack),3.06123E+12,Vêtements,"72 Willow St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/5/2019 16:15,144735,Macbook Pro Laptop,4.31986E+12,Électronique,"266 4th St, Los Angeles, CA 90001",1,1700,561,1700,1139
1/12/2019 19:17,144736,USB-C Charging Cable,8.47344E+12,Sports,"321 Jefferson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/21/2019 21:58,144737,AA Batteries (4-pack),1.33742E+12,Sports,"394 Pine St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/9/2019 12:38,144738,20in Monitor,7.32361E+12,Alimentation,"240 12th St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/10/2019 10:08,144739,iPhone,1.08585E+12,Électronique,"533 Maple St, Seattle, WA 98101",1,700,231,700,469
1/10/2019 10:08,144739,Lightning Charging Cable,9.12969E+12,Alimentation,"533 Maple St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475
1/30/2019 21:14,144740,Macbook Pro Laptop,2.89379E+12,Alimentation,"875 2nd St, Dallas, TX 75001",1,1700,561,1700,1139
1/28/2019 14:08,144741,ThinkPad Laptop,6.39529E+12,Alimentation,"475 Lake St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/3/2019 11:20,144742,AA Batteries (4-pack),1.4115E+12,Alimentation,"773 Jefferson St, Portland, ME 04101",3,3.84,1.92,11.52,5.76
1/9/2019 23:26,144743,Vareebadd Phone,3.03785E+12,Électronique,"2 Jackson St, Los Angeles, CA 90001",1,400,132,400,268
1/10/2019 12:01,144744,Lightning Charging Cable,9.66214E+12,Électronique,"193 Lincoln St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/3/2019 15:54,144745,USB-C Charging Cable,9.18918E+12,Vêtements,"36 8th St, Portland, ME 04101",1,11.95,5.975,11.95,5.975
1/7/2019 3:32,144746,Wired Headphones,7.47885E+12,Vêtements,"308 Madison St, Portland, OR 97035",1,11.99,5.995,11.99,5.995
1/3/2019 18:33,144747,Wired Headphones,8.58544E+12,Alimentation,"191 11th St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/11/2019 11:54,144748,AA Batteries (4-pack),9.74532E+12,Électronique,"675 Dogwood St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/27/2019 20:26,144749,Bose SoundSport Headphones,5.40515E+12,Électronique,"73 Walnut St, Portland, OR 97035",1,99.99,49.995,99.99,49.995
1/19/2019 11:01,144750,Wired Headphones,3.07798E+12,Électronique,"536 Maple St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/24/2019 10:46,144751,USB-C Charging Cable,4.57744E+12,Alimentation,"353 Hickory St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/1/2019 11:34,144752,27in 4K Gaming Monitor,5.17128E+12,Vêtements,"708 1st St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/21/2019 9:28,144753,AAA Batteries (4-pack),7.41177E+12,Vêtements,"667 Lincoln St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/25/2019 18:18,144754,LG Washing Machine,2.73114E+12,Vêtements,"388 11th St, Boston, MA 02215",1,600,198,600,402
1/28/2019 11:51,144755,Bose SoundSport Headphones,9.91807E+12,Alimentation,"398 5th St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/11/2019 19:20,144756,AA Batteries (4-pack),4.73202E+12,Sports,"306 Forest St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/12/2019 11:45,144757,iPhone,9.47937E+12,Sports,"712 Cherry St, New York City, NY 10001",1,700,231,700,469
1/7/2019 23:58,144758,Apple Airpods Headphones,6.45535E+12,Électronique,"913 Jackson St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/26/2019 11:48,144759,AAA Batteries (4-pack),5.76747E+12,Alimentation,"397 Sunset St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
